split,system,query_id,latency_ms
validation,bm25,39502,11.684
validation,dense,39502,37.959
validation,hybrid,39502,227.835
validation,bm25,39505,12.490
validation,dense,39505,31.124
validation,hybrid,39505,265.571
validation,bm25,3953,8.703
validation,dense,3953,30.740
validation,hybrid,3953,277.363
validation,bm25,39564,26.573
validation,dense,39564,30.728
validation,hybrid,39564,408.161
validation,bm25,39603,15.932
validation,dense,39603,32.219
validation,hybrid,39603,220.874
validation,bm25,39618,6.391
validation,dense,39618,75.541
validation,hybrid,39618,286.810
validation,bm25,39766,47.975
validation,dense,39766,36.509
validation,hybrid,39766,349.200
validation,bm25,39833,27.563
validation,dense,39833,31.142
validation,hybrid,39833,297.440
validation,bm25,39904,36.120
validation,dense,39904,37.137
validation,hybrid,39904,389.989
validation,bm25,39925,6.875
validation,dense,39925,30.512
validation,hybrid,39925,456.212
validation,bm25,400,14.247
validation,dense,400,40.427
validation,hybrid,400,241.454
validation,bm25,40003,4.916
validation,dense,40003,30.253
validation,hybrid,40003,196.956
validation,bm25,40048,5.391
validation,dense,40048,29.541
validation,hybrid,40048,323.630
validation,bm25,40125,33.058
validation,dense,40125,31.883
validation,hybrid,40125,193.399
validation,bm25,40139,24.180
validation,dense,40139,32.250
validation,hybrid,40139,244.723
validation,bm25,40143,5.923
validation,dense,40143,34.884
validation,hybrid,40143,255.480
validation,bm25,40304,25.794
validation,dense,40304,35.201
validation,hybrid,40304,240.361
validation,bm25,40434,5.972
validation,dense,40434,29.338
validation,hybrid,40434,296.163
validation,bm25,40468,24.026
validation,dense,40468,51.079
validation,hybrid,40468,358.594
validation,bm25,4049,13.816
validation,dense,4049,30.242
validation,hybrid,4049,261.421
validation,bm25,40496,11.346
validation,dense,40496,30.581
validation,hybrid,40496,270.838
validation,bm25,406,18.999
validation,dense,406,30.461
validation,hybrid,406,410.759
validation,bm25,40628,18.719
validation,dense,40628,31.507
validation,hybrid,40628,382.073
validation,bm25,40686,23.361
validation,dense,40686,30.827
validation,hybrid,40686,248.158
validation,bm25,40691,30.447
validation,dense,40691,32.231
validation,hybrid,40691,507.912
validation,bm25,40711,22.304
validation,dense,40711,32.933
validation,hybrid,40711,346.567
validation,bm25,40722,9.016
validation,dense,40722,30.749
validation,hybrid,40722,289.181
validation,bm25,40728,18.634
validation,dense,40728,32.894
validation,hybrid,40728,346.256
validation,bm25,40749,5.647
validation,dense,40749,30.240
validation,hybrid,40749,280.747
validation,bm25,40800,13.935
validation,dense,40800,29.838
validation,hybrid,40800,374.841
validation,bm25,4083,27.910
validation,dense,4083,36.610
validation,hybrid,4083,393.379
validation,bm25,40882,6.049
validation,dense,40882,31.179
validation,hybrid,40882,218.920
validation,bm25,40916,9.177
validation,dense,40916,31.456
validation,hybrid,40916,459.905
validation,bm25,40992,33.337
validation,dense,40992,32.710
validation,hybrid,40992,211.653
validation,bm25,41013,6.305
validation,dense,41013,30.363
validation,hybrid,41013,351.659
validation,bm25,41044,59.444
validation,dense,41044,105.911
validation,hybrid,41044,715.673
validation,bm25,41079,7.071
validation,dense,41079,37.641
validation,hybrid,41079,213.343
validation,bm25,4110,17.487
validation,dense,4110,31.438
validation,hybrid,4110,241.274
validation,bm25,41103,8.024
validation,dense,41103,34.866
validation,hybrid,41103,404.536
validation,bm25,41114,16.145
validation,dense,41114,30.744
validation,hybrid,41114,521.269
validation,bm25,41152,29.900
validation,dense,41152,86.417
validation,hybrid,41152,572.805
validation,bm25,41158,40.135
validation,dense,41158,36.440
validation,hybrid,41158,330.872
validation,bm25,41235,13.929
validation,dense,41235,32.089
validation,hybrid,41235,360.671
validation,bm25,4128,31.904
validation,dense,4128,32.454
validation,hybrid,4128,706.893
validation,bm25,41362,11.406
validation,dense,41362,36.446
validation,hybrid,41362,496.284
validation,bm25,41388,29.661
validation,dense,41388,31.224
validation,hybrid,41388,282.926
validation,bm25,41429,7.611
validation,dense,41429,30.777
validation,hybrid,41429,368.285
validation,bm25,41458,9.741
validation,dense,41458,31.854
validation,hybrid,41458,422.859
validation,bm25,41476,25.049
validation,dense,41476,30.592
validation,hybrid,41476,408.389
validation,bm25,41508,26.908
validation,dense,41508,30.045
validation,hybrid,41508,313.709
validation,bm25,41522,8.390
validation,dense,41522,30.761
validation,hybrid,41522,405.194
validation,bm25,41619,10.130
validation,dense,41619,34.600
validation,hybrid,41619,420.244
validation,bm25,41634,9.490
validation,dense,41634,30.066
validation,hybrid,41634,268.484
validation,bm25,41678,5.685
validation,dense,41678,30.107
validation,hybrid,41678,128.438
validation,bm25,41718,25.833
validation,dense,41718,31.166
validation,hybrid,41718,405.579
validation,bm25,41757,4.969
validation,dense,41757,30.983
validation,hybrid,41757,123.663
validation,bm25,41772,9.673
validation,dense,41772,32.708
validation,hybrid,41772,451.108
validation,bm25,41806,11.955
validation,dense,41806,37.686
validation,hybrid,41806,223.791
validation,bm25,41814,11.555
validation,dense,41814,34.429
validation,hybrid,41814,261.141
validation,bm25,41840,5.675
validation,dense,41840,29.837
validation,hybrid,41840,269.621
validation,bm25,4186,8.856
validation,dense,4186,36.113
validation,hybrid,4186,302.364
validation,bm25,41867,11.946
validation,dense,41867,32.898
validation,hybrid,41867,423.400
validation,bm25,41957,10.849
validation,dense,41957,31.247
validation,hybrid,41957,134.916
validation,bm25,41964,4.793
validation,dense,41964,32.011
validation,hybrid,41964,130.512
validation,bm25,41973,6.289
validation,dense,41973,30.444
validation,hybrid,41973,395.406
validation,bm25,42033,8.792
validation,dense,42033,41.675
validation,hybrid,42033,389.885
validation,bm25,42057,26.370
validation,dense,42057,33.373
validation,hybrid,42057,349.471
validation,bm25,42074,28.427
validation,dense,42074,35.193
validation,hybrid,42074,494.046
validation,bm25,42085,22.498
validation,dense,42085,28.979
validation,hybrid,42085,234.864
validation,bm25,42112,22.447
validation,dense,42112,31.453
validation,hybrid,42112,286.704
validation,bm25,42114,4.658
validation,dense,42114,29.938
validation,hybrid,42114,212.711
validation,bm25,42125,28.633
validation,dense,42125,30.416
validation,hybrid,42125,281.542
validation,bm25,42130,5.031
validation,dense,42130,32.142
validation,hybrid,42130,355.412
validation,bm25,42179,5.575
validation,dense,42179,31.107
validation,hybrid,42179,170.577
validation,bm25,42223,20.286
validation,dense,42223,31.174
validation,hybrid,42223,308.313
validation,bm25,42313,20.054
validation,dense,42313,29.808
validation,hybrid,42313,433.645
validation,bm25,42390,9.131
validation,dense,42390,30.191
validation,hybrid,42390,291.958
validation,bm25,42498,24.167
validation,dense,42498,30.299
validation,hybrid,42498,405.425
validation,bm25,42538,10.078
validation,dense,42538,32.324
validation,hybrid,42538,398.678
validation,bm25,42576,24.531
validation,dense,42576,31.061
validation,hybrid,42576,202.039
validation,bm25,42580,5.564
validation,dense,42580,30.687
validation,hybrid,42580,131.291
validation,bm25,42598,9.487
validation,dense,42598,32.219
validation,hybrid,42598,386.255
validation,bm25,42621,6.835
validation,dense,42621,32.735
validation,hybrid,42621,262.726
validation,bm25,42627,5.977
validation,dense,42627,30.593
validation,hybrid,42627,225.957
validation,bm25,42661,37.065
validation,dense,42661,66.752
validation,hybrid,42661,389.019
validation,bm25,42712,5.903
validation,dense,42712,31.580
validation,hybrid,42712,146.984
validation,bm25,42741,30.548
validation,dense,42741,32.489
validation,hybrid,42741,521.575
validation,bm25,42768,28.006
validation,dense,42768,35.521
validation,hybrid,42768,469.779
validation,bm25,42808,16.077
validation,dense,42808,30.691
validation,hybrid,42808,205.065
validation,bm25,42905,31.180
validation,dense,42905,48.086
validation,hybrid,42905,783.287
validation,bm25,42959,4.578
validation,dense,42959,34.500
validation,hybrid,42959,134.328
validation,bm25,43019,12.491
validation,dense,43019,34.337
validation,hybrid,43019,293.130
validation,bm25,43036,24.055
validation,dense,43036,32.770
validation,hybrid,43036,156.644
validation,bm25,43077,17.040
validation,dense,43077,35.254
validation,hybrid,43077,350.444
validation,bm25,43129,9.697
validation,dense,43129,32.351
validation,hybrid,43129,346.352
validation,bm25,43160,74.223
validation,dense,43160,149.649
validation,hybrid,43160,2984.416
validation,bm25,4345,14.526
validation,dense,4345,621.394
validation,hybrid,4345,381.740
validation,bm25,43549,38.193
validation,dense,43549,36.353
validation,hybrid,43549,604.310
validation,bm25,43600,24.889
validation,dense,43600,39.620
validation,hybrid,43600,845.447
validation,bm25,43663,11.194
validation,dense,43663,34.989
validation,hybrid,43663,350.014
validation,bm25,43691,31.129
validation,dense,43691,33.259
validation,hybrid,43691,552.984
validation,bm25,4378,19.737
validation,dense,4378,44.246
validation,hybrid,4378,342.685
validation,bm25,43798,10.066
validation,dense,43798,56.331
validation,hybrid,43798,424.539
validation,bm25,4389,9.960
validation,dense,4389,47.378
validation,hybrid,4389,559.200
validation,bm25,43944,12.957
validation,dense,43944,35.064
validation,hybrid,43944,463.121
validation,bm25,43990,14.734
validation,dense,43990,36.737
validation,hybrid,43990,552.447
validation,bm25,4400,9.525
validation,dense,4400,42.003
validation,hybrid,4400,500.675
validation,bm25,44006,9.446
validation,dense,44006,35.254
validation,hybrid,44006,476.725
validation,bm25,44115,9.162
validation,dense,44115,32.400
validation,hybrid,44115,357.100
validation,bm25,44129,10.064
validation,dense,44129,31.163
validation,hybrid,44129,735.899
validation,bm25,44179,53.751
validation,dense,44179,63.436
validation,hybrid,44179,390.560
validation,bm25,44213,9.476
validation,dense,44213,30.284
validation,hybrid,44213,345.410
validation,bm25,44274,12.697
validation,dense,44274,31.088
validation,hybrid,44274,241.221
validation,bm25,44386,8.538
validation,dense,44386,37.166
validation,hybrid,44386,244.006
validation,bm25,44404,19.977
validation,dense,44404,30.173
validation,hybrid,44404,212.577
validation,bm25,4454,60.459
validation,dense,4454,33.985
validation,hybrid,4454,425.840
validation,bm25,44753,11.021
validation,dense,44753,30.295
validation,hybrid,44753,336.804
validation,bm25,44785,13.112
validation,dense,44785,30.805
validation,hybrid,44785,310.030
validation,bm25,44889,6.482
validation,dense,44889,31.223
validation,hybrid,44889,301.394
validation,bm25,44944,21.016
validation,dense,44944,29.972
validation,hybrid,44944,341.680
validation,bm25,45008,14.008
validation,dense,45008,58.508
validation,hybrid,45008,444.966
validation,bm25,45033,4.932
validation,dense,45033,31.126
validation,hybrid,45033,143.772
validation,bm25,45034,12.447
validation,dense,45034,32.724
validation,hybrid,45034,247.137
validation,bm25,45150,26.971
validation,dense,45150,37.981
validation,hybrid,45150,297.307
validation,bm25,45185,47.933
validation,dense,45185,36.136
validation,hybrid,45185,397.020
validation,bm25,4526,20.150
validation,dense,4526,32.069
validation,hybrid,4526,298.661
validation,bm25,45284,27.081
validation,dense,45284,30.306
validation,hybrid,45284,543.716
validation,bm25,45295,8.050
validation,dense,45295,30.780
validation,hybrid,45295,393.768
validation,bm25,45301,9.540
validation,dense,45301,30.882
validation,hybrid,45301,231.803
validation,bm25,45411,20.407
validation,dense,45411,31.478
validation,hybrid,45411,825.543
validation,bm25,45429,8.917
validation,dense,45429,41.715
validation,hybrid,45429,351.035
validation,bm25,45440,8.348
validation,dense,45440,35.652
validation,hybrid,45440,264.176
validation,bm25,45453,11.680
validation,dense,45453,30.678
validation,hybrid,45453,321.545
validation,bm25,45542,9.454
validation,dense,45542,29.951
validation,hybrid,45542,193.816
validation,bm25,45572,8.726
validation,dense,45572,32.930
validation,hybrid,45572,361.019
validation,bm25,4558,22.615
validation,dense,4558,31.590
validation,hybrid,4558,219.053
validation,bm25,4560,22.438
validation,dense,4560,37.341
validation,hybrid,4560,479.569
validation,bm25,45648,13.175
validation,dense,45648,34.760
validation,hybrid,45648,343.647
validation,bm25,45656,24.822
validation,dense,45656,30.873
validation,hybrid,45656,346.343
validation,bm25,45688,8.507
validation,dense,45688,31.415
validation,hybrid,45688,247.090
validation,bm25,45700,6.356
validation,dense,45700,31.529
validation,hybrid,45700,256.231
validation,bm25,45731,8.876
validation,dense,45731,32.222
validation,hybrid,45731,364.609
validation,bm25,45780,9.174
validation,dense,45780,30.773
validation,hybrid,45780,442.971
validation,bm25,45803,8.562
validation,dense,45803,30.403
validation,hybrid,45803,442.272
validation,bm25,45809,6.519
validation,dense,45809,30.075
validation,hybrid,45809,181.014
validation,bm25,4586,17.355
validation,dense,4586,31.159
validation,hybrid,4586,568.650
validation,bm25,4600,49.721
validation,dense,4600,42.445
validation,hybrid,4600,341.865
validation,bm25,46056,29.410
validation,dense,46056,31.512
validation,hybrid,46056,313.867
validation,bm25,46069,30.758
validation,dense,46069,33.039
validation,hybrid,46069,725.872
validation,bm25,46101,14.129
validation,dense,46101,41.987
validation,hybrid,46101,308.399
validation,bm25,46116,7.499
